test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,direction_target,direction_target_label,direction_target_active,direction_target_scaled_delta,direction_prob_up,direction_logit,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,pred_direction_head,direction_match,direction_head_match,direction_head_agrees_with_regression,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
8,2237,2026-02-12 23:00:00,2026-02-13 01:00:00,USDJPY,153.659,-0.6349999904632568,0.1030591279268264,0.0073970584198832,0.0,DOWN,1.0,-1.6996787786483765,0.5151323080062866,0.0605475530028343,0.7380591183900833,0.7380591183900833,0.6423970488831401,-0.09566206950694323,DOWN,UP,UP,False,,,0.4849999999999852,59.77912361952237,-0.083859006613892,0.1109490944289415,0.6306500000000028,0.1030200000000149,0.0022829709932228,0.6279999999999859,0.6129032258064516
9,2238,2026-02-13 00:00:00,2026-02-13 02:00:00,USDJPY,153.264,-0.6209999918937683,0.0708488523960113,0.0073970584198832,0.0,DOWN,1.0,-1.6083916425704956,0.5267841219902039,0.1072390377521514,0.6918488442897797,0.6918488442897797,0.6283970503136516,-0.0634517939761281,DOWN,UP,UP,False,,,0.4980000000000188,49.95073891625639,-0.0687270410998053,0.1008648479544226,0.2138999999999953,-0.2519199999999841,-0.0025706271679496,0.3460000000000036,0.5806451612903226
215,2444,2026-02-25 18:00:00,2026-02-25 20:00:00,USDJPY,155.921,0.6380000114440918,-0.0264088995754718,0.0073970584198832,1.0,UP,1.0,2.134493112564087,0.5418705344200134,0.1678753942251205,-0.6644089110195637,0.6644089110195637,0.6306029530242085,-0.03380595799535513,UP,DOWN,UP,False,,,0.2370000000000232,54.57516339869309,0.1066700857725209,-0.0363598565589608,0.1276499999999885,0.645859999999999,0.001361514106442,0.4599999999999795,0.5161290322580645
214,2443,2026-02-25 17:00:00,2026-02-25 19:00:00,USDJPY,155.709,0.5950000286102295,-0.0516636595129966,0.0073970584198832,1.0,UP,1.0,2.0840632915496826,0.5566986203193665,0.2277742624282837,-0.6466636881232262,0.6466636881232262,0.5876029701903462,-0.059060717932879925,UP,DOWN,UP,False,,,0.2680000000000007,51.39860139860149,0.0974451713614996,-0.0546747351097223,-0.0824000000000069,0.4635600000000011,0.0007133767786218,-0.0660000000000025,0.5161290322580645
19,2248,2026-02-13 10:00:00,2026-02-13 12:00:00,USDJPY,152.789,0.4740000069141388,-0.0931339263916015,0.0073970584198832,1.0,UP,1.0,1.731190800666809,0.5406641364097595,0.1630164086818695,-0.5671339333057404,0.5671339333057404,0.4666029484942555,-0.10053098481148487,UP,DOWN,UP,False,,,0.2099999999999795,47.55855498213537,-0.1461592518330974,-0.0035567977773738,-0.1777500000000031,-0.3898600000000272,0.000740129424402,-0.1420000000000243,0.5161290322580645
6,2235,2026-02-12 21:00:00,2026-02-12 23:00:00,USDJPY,153.115,0.5440000295639038,-0.0117999780923128,0.0073970584198832,1.0,UP,1.0,1.4694759845733645,0.5380561351776123,0.1525194942951202,-0.5558000076562166,0.5558000076562166,0.5366029711440206,-0.019197036512196064,UP,DOWN,UP,False,,,0.2139999999999986,48.16191656340354,-0.1788947072318762,0.0637441831827042,0.1075000000000159,-0.5100599999999815,0.0013275609500889,0.0150000000000147,0.5483870967741935
281,2510,2026-03-02 14:00:00,2026-03-02 16:00:00,USDJPY,156.318,0.515999972820282,-0.0317592062056064,0.0073970584198832,1.0,UP,1.0,1.7935348749160769,0.5552628636360168,0.2219582200050354,-0.5477591790258884,0.5477591790258884,0.5086029144003987,-0.03915626462548971,UP,DOWN,UP,False,,,0.1829999999999927,54.72186287192824,0.0820919825570172,0.0268866296729848,0.1825000000000045,0.2640399999999943,0.0002111527017949,0.1950000000000216,0.5161290322580645
0,2229,2026-02-12 15:00:00,2026-02-12 17:00:00,USDJPY,152.855,0.4580000042915344,-0.0835266858339309,0.0073970584198832,1.0,UP,1.0,1.565276861190796,0.5533605813980103,0.2142584323883056,-0.5415266901254654,0.5415266901254654,0.4506029458716512,-0.09092374425381422,UP,DOWN,UP,False,,,0.4299999999999784,39.94537384772953,-0.3191687643878822,0.0126519355889009,-0.2766000000000019,-1.0503599999999835,0.001946800561098,-0.4120000000000061,0.5161290322580645
216,2445,2026-02-25 19:00:00,2026-02-25 21:00:00,USDJPY,156.304,0.4639999866485595,-0.0658421516418457,0.0073970584198832,1.0,UP,1.0,1.4298921823501587,0.5421304106712341,0.1689220070838928,-0.5298421382904053,0.5298421382904053,0.4566029282286763,-0.07323921006172895,UP,DOWN,UP,False,,,0.3950000000000102,62.0218579234974,0.1432346758577978,0.0001637868210528,0.4895499999999799,0.992100000000022,0.0024563721371722,0.4850000000000136,0.5161290322580645
126,2355,2026-02-19 23:00:00,2026-02-20 01:00:00,USDJPY,154.8,0.414000004529953,-0.0874052494764328,0.0073970584198832,1.0,UP,1.0,1.6235294342041016,0.5544740557670593,0.2187644243240356,-0.5014052540063858,0.5014052540063858,0.4066029461100697,-0.09480230789631611,UP,DOWN,UP,False,,,0.2709999999999866,52.21864951768541,0.2036535874761114,-0.0816317765283778,-0.051400000000001,0.7209200000000067,0.0011382450331127,-0.1739999999999781,0.5161290322580645
20,2249,2026-02-13 11:00:00,2026-02-13 13:00:00,USDJPY,152.767,0.3889999985694885,-0.0892462134361267,0.0073970584198832,1.0,UP,1.0,1.5412043333053589,0.5410206317901611,0.1644520759582519,-0.4782462120056152,0.4782462120056152,0.3816029401496053,-0.0966432718560099,UP,DOWN,UP,False,,,0.2309999999999945,42.55774165953768,-0.1415577605958162,0.0008357547679258,-0.1953499999999906,-0.3793799999999976,-0.0001439894233222,-0.1289999999999906,0.5161290322580645
78,2307,2026-02-17 23:00:00,2026-02-18 01:00:00,USDJPY,153.063,0.3889999985694885,-0.0878294259309768,0.0073970584198832,1.0,UP,1.0,1.6504030227661133,0.5389541387557983,0.1561329960823059,-0.4768294245004654,0.4768294245004654,0.3816029401496053,-0.09522648435086012,UP,DOWN,UP,False,,,0.1270000000000095,36.8080094228498,-0.0764056754507009,-0.0196690776386861,-0.1345000000000027,-0.0912600000000054,-0.0004440642325852,-0.0190000000000054,0.5161290322580645
40,2269,2026-02-16 09:00:00,2026-02-16 11:00:00,USDJPY,152.659,0.4379999935626983,-0.0386077910661697,0.0073970584198832,1.0,UP,1.0,1.7718446254730225,0.5345218181610107,0.1383073776960373,-0.4766077846288681,0.4766077846288681,0.4306029351428151,-0.04600484948605299,UP,DOWN,UP,False,,,0.125,13.586097946285731,-0.116107278606421,-0.0636325258303665,-0.4340500000000133,-0.3619600000000105,0.0003014159999474,-0.1450000000000102,0.5483870967741935
288,2517,2026-03-02 21:00:00,2026-03-02 23:00:00,USDJPY,156.916,0.4639999866485595,-0.0032003372907638,0.0073970584198832,1.0,UP,1.0,1.7716684341430664,0.5525166988372803,0.2108444422483444,-0.4672003239393234,0.4672003239393234,0.4566029282286763,-0.010597395710647106,UP,DOWN,UP,False,,,0.2220000000000084,68.70646766169239,0.2418216600877372,0.0666366838369678,0.4908000000000072,0.7343999999999937,-0.000573226500898,0.0819999999999936,0.5806451612903226
144,2373,2026-02-20 17:00:00,2026-02-20 19:00:00,USDJPY,155.158,0.3899999856948852,-0.0765423029661178,0.0073970584198832,1.0,UP,1.0,1.7873510122299194,0.5492711663246155,0.1977263987064361,-0.4665422886610031,0.4665422886610031,0.382602927275002,-0.08393936138600111,UP,DOWN,UP,False,,,0.2319999999999993,57.0194384449241,0.140812006578102,-0.0101028036416853,0.1139499999999884,0.4635199999999884,-0.0008371541909227,0.0139999999999815,0.5161290322580645
